,t,x,y,z,vx,vy,vz,QE,v_mag
3872,38.720000000000866,13875.613279152009,3839.6314769872,131.53966476156813,237.76301870001893,-137.56230339839925,5.5690792108776455,-534.263856256176,274.69008059560286
3873,38.730000000000864,13877.990530627152,3838.254747726983,131.59536572090707,237.72514751435685,-137.67292602171005,5.5700959338922535,-534.689208813455,274.7127232585014
3874,38.74000000000086,13880.367403449749,3836.8769120159945,131.6510768499591,237.68728225960334,-137.78357109886647,5.571112905204834,-535.1145521792138,274.7354302100709
3875,38.75000000000086,13882.743897679049,3835.4979696294045,131.7067981512115,237.64942292993368,-137.8942386590139,5.572130125239653,-535.5398862355943,274.758201468636
3876,38.76000000000086,13885.120013374244,3834.117920342091,131.76252962715571,237.6115695195261,-138.0049287313339,5.573147594421294,-535.9652108648017,274.7810370525469
3877,38.770000000000856,13887.49575059447,3832.736763928641,131.81827128028746,237.57372202256192,-138.11564134504425,5.574165313174661,-536.3905259491057,274.8039369801794
3878,38.780000000000854,13889.871109398802,3831.354500163347,131.87402311310672,237.53588043322537,-138.22637652939903,5.575183281924977,-536.8158313708394,274.82690126993526
3879,38.79000000000085,13892.24608984626,3829.97112882021,131.9297851281177,237.49804474570374,-138.33713431368864,5.576201501097784,-537.2411270124011,274.8499299402418
3880,38.80000000000085,13894.620691995802,3828.5866496729377,131.98555732782887,237.46021495418725,-138.4479147272399,5.577219971118946,-537.6664127562528,274.87302300955236
3881,38.81000000000085,13896.99491590633,3827.2010624949435,132.041339714753,237.42239105286916,-138.5587177994161,5.578238692414646,-538.0916884849223,274.8961804963462
3882,38.820000000000846,13899.36876163669,3825.814367059347,132.09713229140712,237.3845730359457,-138.66954355961704,5.579257665411393,-538.5169540810017,274.9194024191286
3883,38.830000000000844,13901.742229245665,3824.4265631389744,132.15293506031247,237.34676089761606,-138.7803920372792,5.5802768905360125,-538.9422094271486,274.9426887964309
3884,38.84000000000084,13904.115318791986,3823.0376505063555,132.20874802399462,237.30895463208242,-138.89126326187565,5.581296368215657,-539.367454406086,274.96603964681054
3885,38.85000000000084,13906.488030334322,3821.6476289337265,132.2645711849834,237.27115423354994,-139.00215726291628,5.582316098877801,-539.792688900603,274.98945498885143
3886,38.86000000000084,13908.860363931284,3820.2564981930273,132.3204045458129,237.2333596962267,-139.11307406994771,5.583336082950241,-540.217912793554,275.0129348411635
3887,38.870000000000836,13911.232319641427,3818.8642580559017,132.3762481090215,237.1955710143238,-139.22401371255344,5.584356320861102,-540.6431259678602,275.03647922238315
3888,38.880000000000834,13913.603897523248,3817.4709082936984,132.4321018771519,237.15778818205524,-139.33497622035395,5.585376813038828,-541.0683283065086,275.0600881511732
3889,38.89000000000083,13915.975097635184,3816.0764486774683,132.48796585275102,237.12001119363802,-139.44596162300667,5.586397559912194,-541.4935196925533,275.0837616462231
3890,38.90000000000083,13918.345920035617,3814.680878977966,132.54384003837012,237.08224004329207,-139.5569699502061,5.5874185619102965,-541.9187000091147,275.1074997262486
3891,38.91000000000083,13920.71636478287,3813.2841989656495,132.59972443656474,237.04447472524026,-139.66800123168392,5.588439819462561,-542.3438691393807,275.1313024099925
3892,38.920000000000826,13923.086431935206,3811.886408410677,132.65561904989474,237.0067152337084,-139.77905549720896,5.589461332998739,-542.7690269666061,275.1551697162239
3893,38.930000000000824,13925.456121550835,3810.487507082911,132.71152388092423,236.96896156292524,-139.89013277658734,5.59048310294891,-543.1941733741135,275.17910166373895
3894,38.94000000000082,13927.825433687905,3809.0874947519146,132.76743893222167,236.93121370712248,-140.00123309966247,5.59150512974348,-543.6193082452928,275.2030982713606
3895,38.95000000000082,13930.19436840451,3807.6863711869514,132.8233642063598,236.89347166053471,-140.11235649631524,5.592527413813185,-544.0444314636023,275.22715955793876
3896,38.96000000000082,13932.562925758684,3806.2841361569867,132.87929970591568,236.85573541739947,-140.22350299646394,5.593549955589091,-544.469542912568,275.25128554235033
3897,38.970000000000816,13934.931105808404,3804.880789430686,132.9352454334707,236.81800497195724,-140.3346726300644,5.594572755502591,-544.8946424757844,275.2754762434992
