,t,x,y,z,vx,vy,QE,v_mag
1235,12.349999999999781,6496.236078893189,3764.9441482378043,0,459.58561901794224,99.59032019789805,217.3639575303127,470.25224410440086
1236,12.359999999999781,6500.83110207279,3765.9386176559556,0,459.50231796008643,99.44694181511511,217.0985862056097,470.14048373552265
1237,12.36999999999978,6505.425292641174,3766.931653407389,0,459.4190568383711,99.30357514337578,216.83309522389166,470.02879680133907
1238,12.37999999999978,6510.01865099728,3767.9232556090114,0,459.335835610615,99.16022016220946,216.56748458220193,469.9171832767129
1239,12.38999999999978,6514.611177539627,3768.913424377523,0,459.2526542346898,99.01687685116352,216.3017542776186,469.80564313656987
1240,12.39999999999978,6519.202872666312,3769.9021598294207,0,459.16951266852,98.87354518980332,216.03590430725507,469.6941763558989
1241,12.40999999999978,6523.793736775013,3770.889462080998,0,459.08641087008243,98.73022515771218,215.76993466825965,469.58278290975136
1242,12.41999999999978,6528.383770262987,3771.8753312483427,0,459.00334879740683,98.5869167344913,215.5038453578158,469.47146277324185
1243,12.42999999999978,6532.972973527073,3772.8597674473403,0,458.92032640857525,98.44361989975974,215.23763637314252,469.3602159215474
1244,12.43999999999978,6537.56134696369,3773.842770793672,0,458.8373436617222,98.3003346331544,214.97130771149403,469.24904232990764
1245,12.449999999999779,6542.1488909688405,3774.824341402815,0,458.75440051503443,98.15706091433,214.70485937016014,469.1379419736247
1246,12.459999999999779,6546.735605938108,3775.804479390045,0,458.67149692675105,98.01379872295898,214.43829134646623,469.02691482806324
1247,12.469999999999779,6551.32149226666,3776.7831848704323,0,458.5886328551632,97.87054803873151,214.1716036377733,468.91596086865
1248,12.479999999999778,6555.906550349247,3777.760457958846,0,458.5058082586142,97.72730884135547,213.90479624147818,468.80508007087417
1249,12.489999999999778,6560.490780580201,3778.7362987699516,0,458.42302309549916,97.58408111055634,213.63786915501365,468.6942724102869
1250,12.499999999999778,6565.074183353444,3779.710707418212,0,458.34027732426523,97.44086482607729,213.3708223758485,468.5835378625013
